Date,Hour,Neighborhood,Cases,Deaths,Recovered
2020-05-03,18:00:00,RIBEIRA,3,1,2
2020-05-03,18:00:00,RICARDO ALBUQUERQUE,13,0,6
2020-05-03,18:00:00,RIO COMPRIDO,43,7,24
2020-05-03,18:00:00,ROCHA,10,0,9
2020-05-03,18:00:00,ROCHA MIRANDA,34,3,20
2020-05-03,18:00:00,ROCINHA,76,9,55
2020-05-03,18:00:00,SAMPAIO,7,1,4
2020-05-03,18:00:00,SANTA CRUZ,97,23,49
2020-05-03,18:00:00,SANTA TERESA,30,2,24
2020-05-03,18:00:00,SANTISSIMO,34,5,21
2020-05-03,18:00:00,SANTO CRISTO,17,3,9
2020-05-03,18:00:00,SAO CONRADO,35,1,30
2020-05-03,18:00:00,SAO CRISTOVAO,36,3,27
2020-05-03,18:00:00,SAO FRANCISCO XAVIER,3,1,2
2020-05-03,18:00:00,SAUDE,1,0,1
2020-05-03,18:00:00,SENADOR CAMARA,30,3,19
2020-05-03,18:00:00,SENADOR VASCONCELOS,16,3,10
2020-05-03,18:00:00,SEPETIBA,20,5,9
2020-05-03,18:00:00,TANQUE,17,4,8
2020-05-03,18:00:00,TAQUARA,87,3,56
2020-05-03,18:00:00,TAUA,26,2,14
2020-05-03,18:00:00,TIJUCA,210,24,124
2020-05-03,18:00:00,TODOS OS SANTOS,15,1,8
2020-05-03,18:00:00,TOMAS COELHO,15,3,9
2020-05-03,18:00:00,TURIACU,5,0,2
2020-05-03,18:00:00,URCA,10,1,7
2020-05-03,18:00:00,VARGEM GRANDE,11,0,7
2020-05-03,18:00:00,VARGEM PEQUENA,5,2,2
2020-05-03,18:00:00,VAZ LOBO,20,2,13
2020-05-03,18:00:00,VICENTE DE CARVALHO,22,5,15
2020-05-03,18:00:00,VIDIGAL,11,1,3
2020-05-03,18:00:00,VIGARIO GERAL,26,6,16
2020-05-03,18:00:00,VILA DA PENHA,31,6,19
2020-05-03,18:00:00,VILA ISABEL,88,11,53
2020-05-03,18:00:00,VILA KENNEDY,2,1,1
2020-05-03,18:00:00,VILA KOSMOS,9,0,7
2020-05-03,18:00:00,VILA VALQUEIRE,45,3,23
2020-05-03,18:00:00,VISTA ALEGRE,16,1,9
2020-05-03,18:00:00,ZUMBI,1,0,1
2020-05-04,18:00:00,ABOLICAO,20,5,10
2020-05-04,18:00:00,ACARI,15,4,7
2020-05-04,18:00:00,AGUA SANTA,3,0,2
2020-05-04,18:00:00,ALTO DA BOA VISTA,9,1,6
2020-05-04,18:00:00,ANCHIETA,50,4,35
2020-05-04,18:00:00,ANDARAI,30,2,21
2020-05-04,18:00:00,ANIL,36,0,28
2020-05-04,18:00:00,BANCARIOS,10,2,6
2020-05-04,18:00:00,BANGU,175,36,98
2020-05-04,18:00:00,BARRA DA TIJUCA,338,22,269
2020-05-04,18:00:00,BARRA DE GUARATIBA,1,0,1
2020-05-04,18:00:00,BARROS FILHO,15,2,9
2020-05-04,18:00:00,BENFICA,26,5,17
2020-05-04,18:00:00,BENTO RIBEIRO,27,2,19
2020-05-04,18:00:00,BONSUCESSO,85,10,50
2020-05-04,18:00:00,BOTAFOGO,194,11,148
2020-05-04,18:00:00,BRAS DE PINA,48,7,33
2020-05-04,18:00:00,CACHAMBI,32,1,23
2020-05-04,18:00:00,CACUIA,13,2,8
2020-05-04,18:00:00,CAJU,14,2,8
2020-05-04,18:00:00,CAMORIM,6,0,3
2020-05-04,18:00:00,CAMPINHO,13,1,7
2020-05-04,18:00:00,CAMPO DOS AFONSOS,2,0,2
2020-05-04,18:00:00,CAMPO GRANDE,259,34,150
2020-05-04,18:00:00,CASCADURA,19,1,11
2020-05-04,18:00:00,CATETE,27,2,21
2020-05-04,18:00:00,CATUMBI,16,1,9
2020-05-04,18:00:00,CAVALCANTE,8,1,6
2020-05-04,18:00:00,CENTRO,70,4,52
2020-05-04,18:00:00,CIDADE DE DEUS,22,4,11
2020-05-04,18:00:00,CIDADE NOVA,2,0,1
2020-05-04,18:00:00,CIDADE UNIVERSITARIA,4,0,3
2020-05-04,18:00:00,COCOTA,5,1,2
2020-05-04,18:00:00,COELHO NETO,29,5,20
2020-05-04,18:00:00,COLEGIO,29,2,20
2020-05-04,18:00:00,COMPLEXO DO ALEMAO,5,0,4
2020-05-04,18:00:00,COPACABANA,368,37,257
2020-05-04,18:00:00,CORDOVIL,32,3,23
2020-05-04,18:00:00,COSME VELHO,13,2,11
2020-05-04,18:00:00,COSMOS,33,4,23
2020-05-04,18:00:00,COSTA BARROS,24,2,19
2020-05-04,18:00:00,CURICICA,23,3,15
2020-05-04,18:00:00,DEL CASTILHO,29,1,23
2020-05-04,18:00:00,DEODORO,12,1,7
2020-05-04,18:00:00,ENCANTADO,14,2,3
2020-05-04,18:00:00,ENGENHEIRO LEAL,1,0,1
2020-05-04,18:00:00,ENGENHO DA RAINHA,22,3,16
2020-05-04,18:00:00,ENGENHO DE DENTRO,37,3,25
2020-05-04,18:00:00,ENGENHO NOVO,57,5,41
2020-05-04,18:00:00,ESTACIO,17,1,7
2020-05-04,18:00:00,FLAMENGO,112,11,80
2020-05-04,18:00:00,FORA DO MUNICIPIO,162,0,153
2020-05-04,18:00:00,FREGUESIA-ILHA,26,2,19
2020-05-04,18:00:00,FREGUESIA-JPA,53,3,39
2020-05-04,18:00:00,GALEAO,11,4,6
2020-05-04,18:00:00,GAMBOA,2,0,2
2020-05-04,18:00:00,GARDENIA AZUL,19,5,10
2020-05-04,18:00:00,GAVEA,48,6,29
2020-05-04,18:00:00,GLORIA,9,1,6
2020-05-04,18:00:00,GRAJAU,35,3,27
2020-05-04,18:00:00,GUADALUPE,31,2,21
2020-05-04,18:00:00,GUARATIBA,37,4,22
2020-05-04,18:00:00,HIGIENOPOLIS,14,1,11
2020-05-04,18:00:00,HONORIO GURGEL,13,1,9
2020-05-04,18:00:00,HUMAITA,33,1,22
2020-05-04,18:00:00,INDEFINIDO,897,5,398
2020-05-04,18:00:00,INHAUMA,50,9,35
2020-05-04,18:00:00,INHOAIBA,21,3,13
2020-05-04,18:00:00,IPANEMA,142,11,105
2020-05-04,18:00:00,IRAJA,88,11,56
2020-05-04,18:00:00,ITANHANGA,33,4,24
2020-05-04,18:00:00,JACARE,23,4,9
2020-05-04,18:00:00,JACAREPAGUA,130,14,90
2020-05-04,18:00:00,JACAREZINHO,5,1,2
2020-05-04,18:00:00,JARDIM AMERICA,34,3,27
2020-05-04,18:00:00,JARDIM BOTANICO,52,3,41
2020-05-04,18:00:00,JARDIM CARIOCA,23,3,14
2020-05-04,18:00:00,JARDIM GUANABARA,38,4,25
2020-05-04,18:00:00,JARDIM SULACAP,14,3,6
2020-05-04,18:00:00,JOA,2,0,2
2020-05-04,18:00:00,LAGOA,71,1,61
2020-05-04,18:00:00,LARANJEIRAS,66,8,46
2020-05-04,18:00:00,LEBLON,157,8,124
2020-05-04,18:00:00,LEME,23,2,18
2020-05-04,18:00:00,LINS DE VASCONCELOS,20,1,15
2020-05-04,18:00:00,MADUREIRA,28,2,16
2020-05-04,18:00:00,MAGALHAES BASTOS,13,2,9
2020-05-04,18:00:00,MANGUEIRA,26,2,16
2020-05-04,18:00:00,MANGUINHOS,25,2,14
2020-05-04,18:00:00,MARACANA,32,4,22
2020-05-04,18:00:00,MARE,33,7,20
2020-05-04,18:00:00,MARECHAL HERMES,44,2,32
2020-05-04,18:00:00,MARIA DA GRACA,4,1,2
2020-05-04,18:00:00,MEIER,82,2,65
2020-05-04,18:00:00,MONERO,3,0,1
2020-05-04,18:00:00,OLARIA,57,6,37
2020-05-04,18:00:00,OSWALDO CRUZ,24,2,16
2020-05-04,18:00:00,PACIENCIA,57,11,29
2020-05-04,18:00:00,PADRE MIGUEL,47,6,27
2020-05-04,18:00:00,PAQUETA,1,0,1
2020-05-04,18:00:00,PARADA DE LUCAS,18,1,12
2020-05-04,18:00:00,PARQUE ANCHIETA,10,0,9
2020-05-04,18:00:00,PAVUNA,63,6,37
2020-05-04,18:00:00,PECHINCHA,38,6,25
2020-05-04,18:00:00,PEDRA DE GUARATIBA,11,2,6
2020-05-04,18:00:00,PENHA,66,5,37
2020-05-04,18:00:00,PENHA CIRCULAR,24,2,15
2020-05-04,18:00:00,PIEDADE,46,7,29
2020-05-04,18:00:00,PILARES,19,2,13
2020-05-04,18:00:00,PITANGUEIRAS,9,3,5
2020-05-04,18:00:00,PORTUGUESA,23,2,17
2020-05-04,18:00:00,PRACA DA BANDEIRA,11,2,5
2020-05-04,18:00:00,PRACA SECA,38,1,28
2020-05-04,18:00:00,PRAIA DA BANDEIRA,6,0,5
2020-05-04,18:00:00,QUINTINO BOCAIUVA,16,2,9
2020-05-04,18:00:00,RAMOS,55,4,40
2020-05-04,18:00:00,REALENGO,140,27,80
2020-05-04,18:00:00,RECREIO DOS BANDEIRANTES,109,11,70
2020-05-04,18:00:00,RIACHUELO,14,2,8
2020-05-04,18:00:00,RIBEIRA,3,1,2
2020-05-04,18:00:00,RICARDO ALBUQUERQUE,13,0,6
2020-05-04,18:00:00,RIO COMPRIDO,47,7,28
2020-05-04,18:00:00,ROCHA,10,0,9
2020-05-04,18:00:00,ROCHA MIRANDA,39,3,24
2020-05-04,18:00:00,ROCINHA,79,9,58
2020-05-04,18:00:00,SAMPAIO,7,1,4
2020-05-04,18:00:00,SANTA CRUZ,105,24,54
2020-05-04,18:00:00,SANTA TERESA,33,2,27
2020-05-04,18:00:00,SANTISSIMO,39,6,25
2020-05-04,18:00:00,SANTO CRISTO,17,3,9
2020-05-04,18:00:00,SAO CONRADO,39,1,33
2020-05-04,18:00:00,SAO CRISTOVAO,39,3,30
2020-05-04,18:00:00,SAO FRANCISCO XAVIER,4,1,3
2020-05-04,18:00:00,SAUDE,1,0,1
2020-05-04,18:00:00,SENADOR CAMARA,31,4,20
2020-05-04,18:00:00,SENADOR VASCONCELOS,16,4,9
2020-05-04,18:00:00,SEPETIBA,23,5,13
2020-05-04,18:00:00,TANQUE,20,4,12
2020-05-04,18:00:00,TAQUARA,87,3,56
2020-05-04,18:00:00,TAUA,27,3,14
2020-05-04,18:00:00,TIJUCA,225,25,157
2020-05-04,18:00:00,TODOS OS SANTOS,18,1,11
2020-05-04,18:00:00,TOMAS COELHO,15,3,9
2020-05-04,18:00:00,TURIACU,7,0,5
2020-05-04,18:00:00,URCA,10,1,7
2020-05-04,18:00:00,VARGEM GRANDE,12,0,8
2020-05-04,18:00:00,VARGEM PEQUENA,5,2,2
2020-05-04,18:00:00,VAZ LOBO,20,2,14
2020-05-04,18:00:00,VICENTE DE CARVALHO,25,5,18
2020-05-04,18:00:00,VIDIGAL,12,1,4
2020-05-04,18:00:00,VIGARIO GERAL,29,6,20
2020-05-04,18:00:00,VILA DA PENHA,33,6,21
2020-05-04,18:00:00,VILA ISABEL,90,11,55
2020-05-04,18:00:00,VILA KENNEDY,2,1,1
2020-05-04,18:00:00,VILA KOSMOS,10,0,8
2020-05-04,18:00:00,VILA MILITAR,1,0,1
2020-05-04,18:00:00,VILA VALQUEIRE,47,3,25
2020-05-04,18:00:00,VISTA ALEGRE,17,2,9
2020-05-04,18:00:00,ZUMBI,1,0,1
2020-05-05,18:00:00,ABOLICAO,20,5,10
2020-05-05,18:00:00,ACARI,15,4,8
2020-05-05,18:00:00,AGUA SANTA,3,0,2
2020-05-05,18:00:00,ALTO DA BOA VISTA,9,1,7
2020-05-05,18:00:00,ANCHIETA,50,4,37
2020-05-05,18:00:00,ANDARAI,30,2,22
2020-05-05,18:00:00,ANIL,36,0,29
2020-05-05,18:00:00,BANCARIOS,10,2,6
2020-05-05,18:00:00,BANGU,175,36,101
2020-05-05,18:00:00,BARRA DA TIJUCA,338,22,286
2020-05-05,18:00:00,BARRA DE GUARATIBA,1,0,1
2020-05-05,18:00:00,BARROS FILHO,15,2,9
2020-05-05,18:00:00,BENFICA,26,5,16
2020-05-05,18:00:00,BENTO RIBEIRO,27,2,20
2020-05-05,18:00:00,BONSUCESSO,85,11,50
2020-05-05,18:00:00,BOTAFOGO,191,11,152
2020-05-05,18:00:00,BRAS DE PINA,48,7,33
2020-05-05,18:00:00,CACHAMBI,32,1,24
2020-05-05,18:00:00,CACUIA,13,2,8
2020-05-05,18:00:00,CAJU,14,2,9
2020-05-05,18:00:00,CAMORIM,6,0,3
2020-05-05,18:00:00,CAMPINHO,12,0,7
2020-05-05,18:00:00,CAMPO DOS AFONSOS,2,0,2
2020-05-05,18:00:00,CAMPO GRANDE,259,38,161
2020-05-05,18:00:00,CASCADURA,19,1,12
2020-05-05,18:00:00,CATETE,28,2,23
2020-05-05,18:00:00,CATUMBI,16,1,9
2020-05-05,18:00:00,CAVALCANTE,8,1,6
2020-05-05,18:00:00,CENTRO,70,4,54
2020-05-05,18:00:00,CIDADE DE DEUS,21,4,11
2020-05-05,18:00:00,CIDADE NOVA,2,0,1
2020-05-05,18:00:00,CIDADE UNIVERSITARIA,4,0,4
2020-05-05,18:00:00,COCOTA,5,1,3
2020-05-05,18:00:00,COELHO NETO,29,5,20
2020-05-05,18:00:00,COLEGIO,29,3,19
2020-05-05,18:00:00,COMPLEXO DO ALEMAO,5,0,4
2020-05-05,18:00:00,COPACABANA,366,37,272
2020-05-05,18:00:00,CORDOVIL,32,3,23
2020-05-05,18:00:00,COSME VELHO,13,2,11
2020-05-05,18:00:00,COSMOS,33,4,24
2020-05-05,18:00:00,COSTA BARROS,24,2,20
2020-05-05,18:00:00,CURICICA,23,3,15
2020-05-05,18:00:00,DEL CASTILHO,29,1,22
2020-05-05,18:00:00,DEODORO,12,1,9
2020-05-05,18:00:00,ENCANTADO,14,2,5
2020-05-05,18:00:00,ENGENHEIRO LEAL,1,0,1
2020-05-05,18:00:00,ENGENHO DA RAINHA,22,3,16
2020-05-05,18:00:00,ENGENHO DE DENTRO,37,4,26
2020-05-05,18:00:00,ENGENHO NOVO,57,5,44
2020-05-05,18:00:00,ESTACIO,17,1,9
2020-05-05,18:00:00,FLAMENGO,111,11,85
2020-05-05,18:00:00,FORA DO MUNICIPIO,134,0,128
2020-05-05,18:00:00,FREGUESIA-ILHA,26,2,19
2020-05-05,18:00:00,FREGUESIA-JPA,53,3,40
2020-05-05,18:00:00,GALEAO,10,4,6
2020-05-05,18:00:00,GAMBOA,2,0,2
2020-05-05,18:00:00,GARDENIA AZUL,19,5,9
2020-05-05,18:00:00,GAVEA,48,6,31
2020-05-05,18:00:00,GLORIA,9,1,7
2020-05-05,18:00:00,GRAJAU,35,3,27
2020-05-05,18:00:00,GUADALUPE,31,2,21
2020-05-05,18:00:00,GUARATIBA,37,4,24
2020-05-05,18:00:00,HIGIENOPOLIS,14,1,11
2020-05-05,18:00:00,HONORIO GURGEL,13,2,8
2020-05-05,18:00:00,HUMAITA,33,1,23
2020-05-05,18:00:00,INDEFINIDO,1481,26,663
2020-05-05,18:00:00,INHAUMA,51,9,37
2020-05-05,18:00:00,INHOAIBA,20,3,14
2020-05-05,18:00:00,IPANEMA,141,11,112
2020-05-05,18:00:00,IRAJA,88,12,55
2020-05-05,18:00:00,ITANHANGA,33,4,25
2020-05-05,18:00:00,JACARE,23,5,8
2020-05-05,18:00:00,JACAREPAGUA,130,14,93
2020-05-05,18:00:00,JACAREZINHO,5,1,2
2020-05-05,18:00:00,JARDIM AMERICA,34,3,27
2020-05-05,18:00:00,JARDIM BOTANICO,54,3,44
2020-05-05,18:00:00,JARDIM CARIOCA,23,3,14
2020-05-05,18:00:00,JARDIM GUANABARA,38,4,28
2020-05-05,18:00:00,JARDIM SULACAP,14,3,7
2020-05-05,18:00:00,JOA,2,0,2
2020-05-05,18:00:00,LAGOA,72,2,66
2020-05-05,18:00:00,LARANJEIRAS,66,9,46
2020-05-05,18:00:00,LEBLON,157,8,130
2020-05-05,18:00:00,LEME,23,2,19
2020-05-05,18:00:00,LINS DE VASCONCELOS,20,1,15
2020-05-05,18:00:00,MADUREIRA,28,2,17
2020-05-05,18:00:00,MAGALHAES BASTOS,13,2,9
2020-05-05,18:00:00,MANGUEIRA,26,3,17
2020-05-05,18:00:00,MANGUINHOS,25,2,13
2020-05-05,18:00:00,MARACANA,32,4,22
2020-05-05,18:00:00,MARE,33,6,20
2020-05-05,18:00:00,MARECHAL HERMES,44,2,33
2020-05-05,18:00:00,MARIA DA GRACA,4,1,2
2020-05-05,18:00:00,MEIER,82,2,66
2020-05-05,18:00:00,MONERO,3,0,1
2020-05-05,18:00:00,OLARIA,57,6,38
2020-05-05,18:00:00,OSWALDO CRUZ,24,2,16
2020-05-05,18:00:00,PACIENCIA,57,11,32
2020-05-05,18:00:00,PADRE MIGUEL,47,6,27
2020-05-05,18:00:00,PAQUETA,1,0,1
2020-05-05,18:00:00,PARADA DE LUCAS,19,1,13
2020-05-05,18:00:00,PARQUE ANCHIETA,9,0,8
2020-05-05,18:00:00,PAVUNA,63,6,38
2020-05-05,18:00:00,PECHINCHA,37,6,25
2020-05-05,18:00:00,PEDRA DE GUARATIBA,11,2,6
2020-05-05,18:00:00,PENHA,66,7,38
2020-05-05,18:00:00,PENHA CIRCULAR,25,2,16
2020-05-05,18:00:00,PIEDADE,46,8,29
2020-05-05,18:00:00,PILARES,19,2,14
2020-05-05,18:00:00,PITANGUEIRAS,9,3,5
2020-05-05,18:00:00,PORTUGUESA,23,2,18
2020-05-05,18:00:00,PRACA DA BANDEIRA,11,2,5
2020-05-05,18:00:00,PRACA SECA,38,2,27
2020-05-05,18:00:00,PRAIA DA BANDEIRA,6,0,5
2020-05-05,18:00:00,QUINTINO BOCAIUVA,16,2,10
2020-05-05,18:00:00,RAMOS,55,4,41
2020-05-05,18:00:00,REALENGO,140,27,80
2020-05-05,18:00:00,RECREIO DOS BANDEIRANTES,110,12,76
2020-05-05,18:00:00,RIACHUELO,14,2,8
2020-05-05,18:00:00,RIBEIRA,3,1,2
2020-05-05,18:00:00,RICARDO ALBUQUERQUE,13,0,7
2020-05-05,18:00:00,RIO COMPRIDO,46,8,26
2020-05-05,18:00:00,ROCHA,10,0,9
2020-05-05,18:00:00,ROCHA MIRANDA,39,3,24
2020-05-05,18:00:00,ROCINHA,79,9,59
2020-05-05,18:00:00,SAMPAIO,7,1,4
2020-05-05,18:00:00,SANTA CRUZ,105,25,54
2020-05-05,18:00:00,SANTA TERESA,33,2,28
2020-05-05,18:00:00,SANTISSIMO,39,6,25
2020-05-05,18:00:00,SANTO CRISTO,17,3,9
2020-05-05,18:00:00,SAO CONRADO,39,1,34
2020-05-05,18:00:00,SAO CRISTOVAO,39,4,30
2020-05-05,18:00:00,SAO FRANCISCO XAVIER,4,1,3
2020-05-05,18:00:00,SAUDE,1,0,1
2020-05-05,18:00:00,SENADOR CAMARA,31,5,19
2020-05-05,18:00:00,SENADOR VASCONCELOS,16,4,10
2020-05-05,18:00:00,SEPETIBA,23,5,13
2020-05-05,18:00:00,TANQUE,20,4,14
2020-05-05,18:00:00,TAQUARA,88,3,61
2020-05-05,18:00:00,TAUA,27,3,16
2020-05-05,18:00:00,TIJUCA,225,26,167
2020-05-05,18:00:00,TODOS OS SANTOS,18,1,12
2020-05-05,18:00:00,TOMAS COELHO,15,3,9
2020-05-05,18:00:00,TURIACU,6,0,4
2020-05-05,18:00:00,URCA,10,1,8
2020-05-05,18:00:00,VARGEM GRANDE,12,0,8
2020-05-05,18:00:00,VARGEM PEQUENA,5,2,2
2020-05-05,18:00:00,VAZ LOBO,20,2,14
2020-05-05,18:00:00,VICENTE DE CARVALHO,24,5,17
2020-05-05,18:00:00,VIDIGAL,12,2,6
2020-05-05,18:00:00,VIGARIO GERAL,29,6,20
2020-05-05,18:00:00,VILA DA PENHA,33,6,21
2020-05-05,18:00:00,VILA ISABEL,90,11,65
2020-05-05,18:00:00,VILA KENNEDY,2,1,1
2020-05-05,18:00:00,VILA KOSMOS,10,0,9
2020-05-05,18:00:00,VILA MILITAR,1,0,1
2020-05-05,18:00:00,VILA VALQUEIRE,47,3,25
2020-05-05,18:00:00,VISTA ALEGRE,17,2,9
2020-05-05,18:00:00,ZUMBI,1,0,1
2020-05-06,18:00:00,ABOLICAO,18,5,11
2020-05-06,18:00:00,ACARI,21,4,15
2020-05-06,18:00:00,AGUA SANTA,4,0,3
2020-05-06,18:00:00,ALTO DA BOA VISTA,9,1,7
2020-05-06,18:00:00,ANCHIETA,48,4,37
2020-05-06,18:00:00,ANDARAI,31,3,23
2020-05-06,18:00:00,ANIL,39,3,29
2020-05-06,18:00:00,BANCARIOS,10,2,7
2020-05-06,18:00:00,BANGU,174,39,107
2020-05-06,18:00:00,BARRA DA TIJUCA,343,27,293
2020-05-06,18:00:00,BARRA DE GUARATIBA,1,0,1
2020-05-06,18:00:00,BARROS FILHO,16,3,10
2020-05-06,18:00:00,BENFICA,24,4,17
2020-05-06,18:00:00,BENTO RIBEIRO,29,3,21
2020-05-06,18:00:00,BONSUCESSO,86,13,55
2020-05-06,18:00:00,BOTAFOGO,197,17,159
2020-05-06,18:00:00,BRAS DE PINA,48,9,32
2020-05-06,18:00:00,CACHAMBI,32,1,25
2020-05-06,18:00:00,CACUIA,10,2,5
2020-05-06,18:00:00,CAJU,13,4,6
2020-05-06,18:00:00,CAMORIM,7,1,3
2020-05-06,18:00:00,CAMPINHO,13,1,7
2020-05-06,18:00:00,CAMPO DOS AFONSOS,2,0,2
2020-05-06,18:00:00,CAMPO GRANDE,262,40,170
2020-05-06,18:00:00,CASCADURA,19,1,14
2020-05-06,18:00:00,CATETE,28,2,22
2020-05-06,18:00:00,CATUMBI,14,2,10
2020-05-06,18:00:00,CAVALCANTE,6,1,4
2020-05-06,18:00:00,CENTRO,75,4,62
2020-05-06,18:00:00,CIDADE DE DEUS,21,5,13
2020-05-06,18:00:00,CIDADE NOVA,2,0,1
2020-05-06,18:00:00,CIDADE UNIVERSITARIA,4,0,4
2020-05-06,18:00:00,COCOTA,5,0,4
2020-05-06,18:00:00,COELHO NETO,32,6,22
2020-05-06,18:00:00,COLEGIO,34,5,24
2020-05-06,18:00:00,COMPLEXO DO ALEMAO,5,0,4
2020-05-06,18:00:00,COPACABANA,367,39,272
2020-05-06,18:00:00,CORDOVIL,33,3,24
2020-05-06,18:00:00,COSME VELHO,13,2,11
2020-05-06,18:00:00,COSMOS,36,5,25
2020-05-06,18:00:00,COSTA BARROS,26,2,22
2020-05-06,18:00:00,CURICICA,24,4,16
2020-05-06,18:00:00,DEL CASTILHO,29,1,25
2020-05-06,18:00:00,DEODORO,12,0,10
2020-05-06,18:00:00,ENCANTADO,16,0,7
2020-05-06,18:00:00,ENGENHEIRO LEAL,1,0,1
2020-05-06,18:00:00,ENGENHO DA RAINHA,22,3,16
2020-05-06,18:00:00,ENGENHO DE DENTRO,39,5,28
2020-05-06,18:00:00,ENGENHO NOVO,57,7,44
2020-05-06,18:00:00,ESTACIO,16,1,9
2020-05-06,18:00:00,FLAMENGO,109,15,84
2020-05-06,18:00:00,FORA DO MUNICIPIO,135,0,129
2020-05-06,18:00:00,FREGUESIA-ILHA,26,3,18
2020-05-06,18:00:00,FREGUESIA-JPA,51,4,38
2020-05-06,18:00:00,GALEAO,9,2,7
2020-05-06,18:00:00,GAMBOA,2,0,2
2020-05-06,18:00:00,GARDENIA AZUL,18,4,10
2020-05-06,18:00:00,GAVEA,48,2,34
2020-05-06,18:00:00,GLORIA,11,2,9
2020-05-06,18:00:00,GRAJAU,31,3,25
2020-05-06,18:00:00,GUADALUPE,31,3,21
2020-05-06,18:00:00,GUARATIBA,35,5,23
2020-05-06,18:00:00,HIGIENOPOLIS,14,1,12
2020-05-06,18:00:00,HONORIO GURGEL,12,2,8
2020-05-06,18:00:00,HUMAITA,33,2,25
2020-05-06,18:00:00,INDEFINIDO,2119,3,1014
2020-05-06,18:00:00,INHAUMA,51,8,38
2020-05-06,18:00:00,INHOAIBA,20,3,14
2020-05-06,18:00:00,IPANEMA,142,11,114
2020-05-06,18:00:00,IRAJA,96,13,62
2020-05-06,18:00:00,ITANHANGA,33,4,26
2020-05-06,18:00:00,JACARE,25,5,12
2020-05-06,18:00:00,JACAREPAGUA,127,12,98
2020-05-06,18:00:00,JACAREZINHO,4,1,1
2020-05-06,18:00:00,JARDIM AMERICA,34,3,28
2020-05-06,18:00:00,JARDIM BOTANICO,55,3,43
2020-05-06,18:00:00,JARDIM CARIOCA,27,6,19
2020-05-06,18:00:00,JARDIM GUANABARA,38,5,29
2020-05-06,18:00:00,JARDIM SULACAP,14,3,7
2020-05-06,18:00:00,JOA,2,0,2
2020-05-06,18:00:00,LAGOA,72,1,66
2020-05-06,18:00:00,LARANJEIRAS,69,9,49
2020-05-06,18:00:00,LEBLON,158,11,132
2020-05-06,18:00:00,LEME,22,2,18
2020-05-06,18:00:00,LINS DE VASCONCELOS,20,1,15
2020-05-06,18:00:00,MADUREIRA,29,3,17
2020-05-06,18:00:00,MAGALHAES BASTOS,13,1,11
2020-05-06,18:00:00,MANGUEIRA,25,1,22
2020-05-06,18:00:00,MANGUINHOS,26,4,15
2020-05-06,18:00:00,MARACANA,29,3,20
2020-05-06,18:00:00,MARE,39,9,25
2020-05-06,18:00:00,MARECHAL HERMES,46,2,37
2020-05-06,18:00:00,MARIA DA GRACA,4,1,2
2020-05-06,18:00:00,MEIER,85,3,71
2020-05-06,18:00:00,MONERO,4,1,1
2020-05-06,18:00:00,OLARIA,60,6,43
2020-05-06,18:00:00,OSWALDO CRUZ,26,2,19
2020-05-06,18:00:00,PACIENCIA,62,12,43
2020-05-06,18:00:00,PADRE MIGUEL,51,8,30
2020-05-06,18:00:00,PAQUETA,1,0,1
2020-05-06,18:00:00,PARADA DE LUCAS,19,1,13
2020-05-06,18:00:00,PARQUE ANCHIETA,9,0,8
2020-05-06,18:00:00,PAVUNA,64,8,42
2020-05-06,18:00:00,PECHINCHA,40,7,28
2020-05-06,18:00:00,PEDRA DE GUARATIBA,17,5,9
2020-05-06,18:00:00,PENHA,67,7,45
2020-05-06,18:00:00,PENHA CIRCULAR,25,2,16
2020-05-06,18:00:00,PIEDADE,47,8,29
2020-05-06,18:00:00,PILARES,19,2,14
2020-05-06,18:00:00,PITANGUEIRAS,7,3,4
2020-05-06,18:00:00,PORTUGUESA,23,3,17
2020-05-06,18:00:00,PRACA DA BANDEIRA,11,2,5
2020-05-06,18:00:00,PRACA SECA,38,2,27
2020-05-06,18:00:00,PRAIA DA BANDEIRA,7,1,5
2020-05-06,18:00:00,QUINTINO BOCAIUVA,16,2,11
2020-05-06,18:00:00,RAMOS,53,4,42
2020-05-06,18:00:00,REALENGO,141,27,90
2020-05-06,18:00:00,RECREIO DOS BANDEIRANTES,109,13,79
2020-05-06,18:00:00,RIACHUELO,13,2,10
2020-05-06,18:00:00,RIBEIRA,3,1,2
2020-05-06,18:00:00,RICARDO ALBUQUERQUE,11,0,7
2020-05-06,18:00:00,RIO COMPRIDO,46,9,29
2020-05-06,18:00:00,ROCHA,10,0,9
2020-05-06,18:00:00,ROCHA MIRANDA,38,4,22
2020-05-06,18:00:00,ROCINHA,84,14,64
2020-05-06,18:00:00,SAMPAIO,6,0,5
2020-05-06,18:00:00,SANTA CRUZ,110,27,62
2020-05-06,18:00:00,SANTA TERESA,32,2,27
2020-05-06,18:00:00,SANTISSIMO,36,4,25
2020-05-06,18:00:00,SANTO CRISTO,19,3,14
2020-05-06,18:00:00,SAO CONRADO,40,1,35
2020-05-06,18:00:00,SAO CRISTOVAO,37,6,27
2020-05-06,18:00:00,SAO FRANCISCO XAVIER,2,0,2
2020-05-06,18:00:00,SAUDE,1,0,1
2020-05-06,18:00:00,SENADOR CAMARA,40,5,30
2020-05-06,18:00:00,SENADOR VASCONCELOS,15,3,11
2020-05-06,18:00:00,SEPETIBA,20,5,10
2020-05-06,18:00:00,TANQUE,19,3,14
